,position,title,link,displayed_link,snippet,about_this_result,cached_page_link,related_results,related_pages_link,date,city,rich_snippet,missing,must_include,sitelinks,email,phone,contact_page,email_2,phone_2
25,26,Ferriere David - Studio Photo Rennes - Pages Jaunes,https://www.pagesjaunes.fr/pros/51425854,https://www.pagesjaunes.fr,"Photographe de PORTRAIT pour la FAMILLE (couple, grossesse, naissance, bébé et enfants). Photographe de MARIAGE spécialisé en reportage (préparatifs, ...","{'source': {'description': 'pagesjaunes.fr was first indexed by Google more than 10 years ago', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2a3bba93ec3773096e3efe18c0b28ad6f18a7e3dd825ee7dd2ad247849ed164cf6bf4dbf2f171d8bf.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:ko8DZiM7I5QJ:https://www.pagesjaunes.fr/pros/51425854+&cd=31&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://www.pagesjaunes.fr/_no contact page found,_no email found,_no phone found
26,27,photographe naissance bretagne a propos I photographe ...,https://guillonphotographies.com/photographe-naissance-bretagne-a-propos/,https://guillonphotographies.com,photographe naissance bretagne a propos. photographe grossesse Rennes. a propos du studio guillon photographies photographe naissance et grossesse rennes.,"{'source': {'description': 'guillonphotographies.com was first indexed by Google in March 2016', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f294e69085add7630ac7afe4dcd0844530bd2a955103f7c28d11b6b0357bd1edd6b78a49a89f764de8.jpeg'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:-4n7WrRI_AwJ:https://guillonphotographies.com/photographe-naissance-bretagne-a-propos/+&cd=32&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,guillon.photographie@orange.fr,02 97 93 62 71,https://guillonphotographies.com/contact/,_no email found,_no phone found
27,28,Séance photo grossesse bohème folk | Mademoiselle voyage,https://www.mademoiselle-voyage.fr/lifestyle-photo-grossesse-boheme-folk/,https://www.mademoiselle-voyage.fr,"Découvrez ma séance photo grossesse à Rennes, sur le thème bohème folk pour des ... des séances photos maternité, naissance & bébé, mais aussi famille, ...","{'source': {'description': 'mademoiselle-voyage.fr was first indexed by Google in December 2014', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2380bc5f9bbb9eef68aa032b61af6ad972f8f84ff32c2cac47a9004559aba06745d1b84601da1bcbb.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:OFA9AL-lqw4J:https://www.mademoiselle-voyage.fr/lifestyle-photo-grossesse-boheme-folk/+&cd=33&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,contact@mademoiselle-voyage.fr,_no phone found,https://www.mademoiselle-voyage.fr/contact/,contact@mademoiselle-voyage.fr,_no phone found
28,29,Les photographes de naissance à Rennes | Regard d'Auteur,https://www.regardauteur.com/fr/photographes/naissance/rennes/,https://www.regardauteur.com,Découvrez notre sélection de photographes professionnels de naissance à Rennes et ... Photographe de Famille - Spécialisée Grossesse/Nouveau-Né/Bébé.,"{'source': {'description': 'regardauteur.com was first indexed by Google in November 2016', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f27081a9851c8f6e6eba848fed16389a79de747f4a5bb607d46d5e0fc411530206a959935c736fe0e1.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photographes'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:bRw8KKZ40oMJ:https://www.regardauteur.com/fr/photographes/naissance/rennes/+&cd=34&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://www.regardauteur.com/_no contact page found,_no email found,_no phone found
29,30,Sabrina Postollec - Photographe Mariage Rennes Ille et ...,http://www.sabrina-postollec.fr/,http://www.sabrina-postollec.f,"Photographe spécialisée dans les mariages sur Rennes et ses alentours. J'interviens également pour vous proposer des séances photos de grossesses, ...","{'source': {'description': 'This result comes from www.sabrina-postollec.fr', 'security': 'not secure'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'languages': ['English'], 'regions': ['the United States']}",http://webcache.googleusercontent.com/search?q=cache:zuMPJTiHf-cJ:www.sabrina-postollec.fr/+&cd=35&hl=en&ct=clnk&gl=us,,https://www.google.com/search?q=related:www.sabrina-postollec.fr/+Photographe+grossesse+naissance+%C3%A0+Rennes,,Rennes,,,,,_no email found,_no phone found,http://www.sabrina-postollec.f/_broken link,_no email found,_no phone found
30,31,Séance photo grossesse boudoir à Rennes - BUBBLY DEER ...,https://bubblydeer.com/seances-photos-lifestyle-studio/seance-photo-grossesse-boudoir-a-rennes/,https://bubblydeer.com,"Une année difficile, oui, mais une année heureuse également pour certaines familles ! Cette future maman a porté la vie cette année là, et a donné naissance ...","{'source': {'description': 'This result comes from bubblydeer.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2b61009c9fd32013afdd6d29e03dfb950a9a6b6b032240955efb0331cf71cf6d6f2177e6b115247de.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:zE4xe3JZ0tYJ:https://bubblydeer.com/seances-photos-lifestyle-studio/seance-photo-grossesse-boudoir-a-rennes/+&cd=36&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://bubblydeer.com/contact/,bubblydeerstudio@gmail.com,_no phone found
31,32,photographe maternité gévezé rennes et photo bébé - Solène ...,https://www.sdelacroix-photographe.fr/galerie-photos/naissance/,https://www.sdelacroix-photographe.fr,Ouvrir le menu. Menu : Accueil · Solène Delacroix · Nos services · Nos tarifs · Vos photos en ligne; Galerie. Naissance · Grossesse · Mariages reportages ...,"{'source': {'description': 'This result comes from www.sdelacroix-photographe.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f295ab1b69366c38a658a632c17e3a67f4fba9e67ab109b88825a884d0d9c5c4a233e818a6910f75ca.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:D-rkWns55jMJ:https://www.sdelacroix-photographe.fr/galerie-photos/naissance/+&cd=37&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,06 50 57 14 27,https://www.sdelacroix-photographe.fr/_no contact page found,_no email found,_no phone found
32,33,Stéphane Greslier Photographe Rennes - Particuliers - portrait ...,https://www.stephanegreslier.fr/particuliers/photographe_particuliers.php,https://www.stephanegreslier.fr,"L'offre pour les particuliers couvre le portrait, les séances lifestyle, le mariage ou le pacs, la grossesse, la naissance, les bébés et tous les événements ...","{'source': {'description': 'This result comes from www.stephanegreslier.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2adc7961c122b65b0a04193164084fedb05c09b9926509a603f9c29664710b6d3c1caa3c76218a4c0.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:-_Dj5aiTOKYJ:https://www.stephanegreslier.fr/particuliers/photographe_particuliers.php+&cd=38&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://www.stephanegreslier.fr/contact.php,_no email found,_no phone found
33,34,"Ferriere David - Studio Photo - Photographe de portraits, 7 r ...",https://fr.mappy.com/poi/50b1020184ae84a268b5a366,https://fr.mappy.com,"Découvrez Ferriere David - Studio Photo (7 r Monnaie, 35000 Rennes) avec toutes ... Photographe de PORTRAIT pour la FAMILLE (couple, grossesse, naissance, ...","{'source': {'description': 'This result comes from fr.mappy.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f27c898a71c23550841236e5e260e4a456e279c508865f52337eea9009a27104956d5b1da619ca09d6.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:HzPdSEnUMMMJ:https://fr.mappy.com/poi/50b1020184ae84a268b5a366+&cd=39&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://mappy.uservoice.com/,_no email found,_no phone found
34,35,"Séance Grossesse, naissance - Pierre Lepoutre",http://www.pierrelepoutre.com/seance-grossesse-naissance/,http://www.pierrelepoutre.com,"spécialisée en photo de bébé, mais aussi grande famille, grossesse, et bien sur mariage. Photographe grossesse à rennes photographe naissance ...","{'source': {'description': 'This result comes from www.pierrelepoutre.com', 'security': 'not secure'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",http://webcache.googleusercontent.com/search?q=cache:GCuDqg20Y34J:www.pierrelepoutre.com/seance-grossesse-naissance/+&cd=40&hl=en&ct=clnk&gl=us,,,"Mar 27, 2020",Rennes,,,,,_no email found,06 64 43 22 26,https://www.fotostudio.io/lead_forms/263,xa0pourpierrelepoutre@gmail.com,06 64 43 22 26
35,36,"Portrait, Enfant, Grossesse, Nouveau Né - Photographe Rennes",https://www.antoinecoffinet-photographe.com/2-5.htm,https://www.antoinecoffinet-photographe.com,"Au fil des années, je me suis spécialisé dans la photographie de portraits, et j'interviens pour des séances de naissance, de grossesse, de couple, ...","{'source': {'description': 'This result comes from www.antoinecoffinet-photographe.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2a56d1d6c4f218906a2245fd9bee3fa1593856815eccb7686ae6f62c436d8ae68789c9048ecfe5159.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:L1c4vjou8qQJ:https://www.antoinecoffinet-photographe.com/2-5.htm+&cd=41&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,06 33 91 91 72,https://www.antoinecoffinet-photographe.com/_no contact page found,_no email found,06 33 91 91 72
36,37,Ella Elijah: Photographe sur Rennes,https://www.ellaelijah.com/,https://www.ellaelijah.co,"Photographe professionnelle sur Rennes, je me spécialise dans la photo de grossesse et d'allaitement, je réalise également vos photos nouveau-né, ...","{'source': {'description': 'This result comes from www.ellaelijah.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f269c9505be8e401234fdea159de2dd245f3780917d6a18acaab86badbe86b4e4336a214476d8e3c82.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:0j-VGh9vmscJ:https://www.ellaelijah.com/+&cd=42&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://www.ellaelijah.co/_broken link,_no email found,_no phone found
37,38,Domloup. Elle photographie la grossesse et la maternité,https://rennes.maville.com/actu/actudet_-domloup.-elle-photographie-la-grossesse-et-la-maternite-_-4819745_actu.Htm,https://rennes.maville.com,"Info Rennes Domloup Elle photographie la grossesse et la ... C'est la naissance de ma seconde fille qui a été le déclic, il y a huit ans.","{'source': {'description': 'This result comes from rennes.maville.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f2159b709e80b4a282f84a4797fa170a02c5e33dd8ccea8637f6ee35c1fce9521faf0bb932aeab2b23.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photographie', 'maternite'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:jqFI299Xs1sJ:https://rennes.maville.com/actu/actudet_-domloup.-elle-photographie-la-grossesse-et-la-maternite-_-4819745_actu.Htm+&cd=43&hl=en&ct=clnk&gl=us,,,"Sep 13, 2021",Rennes,,,,,_no email found,_no phone found,https://rennes.maville.com/pratique/contact.php,_no email found,_no phone found
38,39,renaud.photographie - Instagram,https://www.instagram.com/renaud.photographie/?hl=en,https://www.instagram.com,"Lancieux, Dinard, St Briac, St Cast, St Malo, Rennes, Dinan... Famille‍ ‍ ‍ Couple Grossesse, Allaitement, Accouchement. renaud-photographie.com.","{'source': {'description': 'This result comes from www.instagram.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f209484120270a8d3e5dc6e80e027f8f38d0f2be50fd2a046c6ed08f86522696f2d7890068e953e579.png'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photographie'], 'languages': ['English'], 'regions': ['the United States']}",,,,,Rennes,,,,,_no email found,_no phone found,https://www.instagram.com/_no contact page found,_no email found,_no phone found
39,40,"Photographie grossesse, naissance et allaitement - Premiers ...",https://www.premiers-instants.fr/photographie-grossesse-naissance-et,https://www.premiers-instants.fr,"Séances photo grossesse, naissance et allaitement pour garder en images vos plus beaux souvenirs afin de revivre des ... photographe grossesse rennes.jpg ...","{'source': {'description': 'This result comes from www.premiers-instants.fr', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f23c8fe81fa79087b16a11f697aaf5a0b197f4eb4686b44f9176b7d4f54ee01a96365e70c8e6f05012.jpeg'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo', 'photographie'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:NtC0MzCslrsJ:https://www.premiers-instants.fr/photographie-grossesse-naissance-et+&cd=45&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,premiersinstants35@gmail.com,06 52 95 81 35,https://www.premiers-instants.fr/contact,premiersinstants35@gmail.com,06 52 95 81 35
40,41,Photographe à domicile à Rennes - Tarifs naissance / famille,https://www.babi-llun.com/tarifs-naissance-famille/,https://www.babi-llun.com,"Forfait 12 photos. Shooting + 1 photo de votre choix. en 20x30 cm + CD photo. 98 €. Pour vos photos de famille, de grossesse et de naissance.","{'source': {'description': 'This result comes from www.babi-llun.com', 'security': 'secure', 'icon': 'https://serpapi.com/searches/6187e8f666d81f660716589a/images/19f9d53965c6837806b7eb04721d60f200fed12857d4cc7f67021932a75faf26bf931481034208f7dda4894e26f671cc6d71ebf72d9f53a0.jpeg'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'related_keywords': ['photo'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:Owqs6OAHDlEJ:https://www.babi-llun.com/tarifs-naissance-famille/+&cd=46&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,photo@babi-llun.com,_no phone found,https://www.babi-llun.com/_no contact page found,photo@babi-llun.com,_no phone found
41,42,06.20.76.74.35 - amandine chauvel photographe ille et vilaine ...,https://amandinechauvel35.wixsite.com/mon-site/tarifs-devis,https://amandinechauvel35.wixsite.com,Photographe de mariage je vous accompagne tout au long de cette journée. ... Offre Grossesse + Naissance (2x1h30) 250 € Dvd + 8 tirages (10x15cm) de votre ...,"{'source': {'description': 'This result comes from amandinechauvel35.wixsite.com', 'security': 'secure'}, 'keywords': ['photographe', 'grossesse', 'naissance', 'rennes'], 'languages': ['English'], 'regions': ['the United States']}",https://webcache.googleusercontent.com/search?q=cache:IZrA9mxg9VEJ:https://amandinechauvel35.wixsite.com/mon-site/tarifs-devis+&cd=47&hl=en&ct=clnk&gl=us,,,,Rennes,,,,,_no email found,_no phone found,https://amandinechauvel35.wixsite.com/_no contact page found,_no email found,_no phone found
